theta_base_deg,total_thickness_m,aspect_ratio,a_m,D11_Nm,D12_Nm,D22_Nm,D66_Nm,critical_load_clean_N_per_m,critical_load_N_per_m
0.0,0.0024,3.400000000000002,1.700000000000001,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,14988.6245255292,1.0
0.0,0.0024,3.500000000000002,1.750000000000001,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,15729.728722727446,273466.1191523168
0.0,0.0024,3.6000000000000023,1.8000000000000012,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,16495.649622206663,1.0
0.0,0.0024,3.7000000000000024,1.8500000000000012,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,17286.124302420725,1.0
0.0,0.0024,3.8000000000000025,1.9000000000000012,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,18100.923975151905,595414.0867909722
0.0,0.0024,3.9000000000000026,1.9500000000000013,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,18939.848802801796,1.0
0.0,0.0024,4.000000000000003,2.0000000000000013,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,19802.723611059897,350295.8969514557
0.0,0.0028,1.0,0.5,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,13994.528525197853,252575.38586797097
0.0,0.0028,1.1,0.55,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,12669.983520099418,1.0
0.0,0.0028,1.2000000000000002,0.6000000000000001,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,11787.27555761822,269648.16541025974
0.0,0.0028,1.3000000000000003,0.6500000000000001,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,11226.330519904739,32845.62114699585
0.0,0.0028,1.4000000000000004,0.7000000000000002,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,10908.35934888632,22745.45419250214
0.0,0.0028,1.5000000000000004,0.7500000000000002,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,10779.92537377538,1.0
0.0,0.0028,1.6000000000000005,0.8000000000000003,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,10803.749627992313,217741.06337791315
0.0,0.0028,1.7000000000000006,0.8500000000000003,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,10953.18390183483,320003.8071473447
0.0,0.0028,1.8000000000000007,0.9000000000000004,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,11208.769992101597,1.0
0.0,0.0028,1.9000000000000008,0.9500000000000004,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,11556.03142783011,443607.1623850669
0.0,0.0028,2.000000000000001,1.0000000000000004,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,11984.017785990318,190068.66986968595
0.0,0.0028,2.100000000000001,1.0500000000000005,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,12484.322128203668,1.0
0.0,0.0028,2.200000000000001,1.1000000000000005,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,13050.403643843389,1.0
0.0,0.0028,2.300000000000001,1.1500000000000006,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,13677.111771061724,1.0
0.0,0.0028,2.4000000000000012,1.2000000000000006,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,14360.346106077219,1.0
0.0,0.0028,2.5000000000000013,1.2500000000000007,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,15096.809559191846,11199.633608571803
0.0,0.0028,2.6000000000000014,1.3000000000000007,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,15883.826643229422,1.0
0.0,0.0028,2.7000000000000015,1.3500000000000008,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,16719.207968906863,292689.2078155634
0.0,0.0028,2.8000000000000016,1.4000000000000008,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,17601.147990781836,1.0
0.0,0.0028,2.9000000000000017,1.4500000000000008,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,18528.146995708175,1.0
0.0,0.0028,3.0000000000000018,1.5000000000000009,247.71018135424055,5.301049649043725,44.95193468671518,12.805333333333339,19498.950981037564,244261.06431523737
